,valence,artists,count,popularity
13849,0.653,Kuwada,2,69.0
13850,0.542,Kuzu Mellow,4,65.0
13851,0.152,Kwabs,2,53.0
13852,0.908,Kwame,2,31.0
13853,0.647,Kwame And A New Beginning,2,34.0
13854,0.103,Kwesi,2,60.0
13855,0.481,Kwony Ca$h,2,51.0
13856,0.71375,Ky-Mani Marley,8,56.5
13857,0.241,Kyan,2,54.0
13858,0.91,Kyary Pamyu Pamyu,2,57.0
13859,0.45275,Kygo,40,68.525
13860,0.631,Kyjuan,4,48.0
13861,0.37,Kyla,4,73.5
13862,0.465,Kyla La Grange,1,61.0
13863,0.0671,Kyle Dixon & Michael Stein,2,57.0
13864,0.0471,Kyle Landry,2,60.0
13865,0.506,Kyle McEvoy,2,71.0
13866,0.856,Kyle Wooten,2,0.0
13867,0.186,Kyler England,2,1.0
13868,0.285,Kylian Rebour,2,59.0
13869,0.6678947368421054,Kylie Minogue,38,52.157894736842096
13870,0.4524166666666665,Kym Karath,24,38.91666666666666
13871,0.171,Kyria Piko,1,0.0
13872,0.216,Kyriakos kai Fotis Xalkiopoylos,2,0.0
13873,0.4039999999999999,Kyu Sakamoto,2,49.0
13874,0.3389999999999999,Kyung Wha Chung,2,51.0
13875,0.4290000000000001,Kyuss,26,45.0
13876,0.7829999999999999,Kyza,2,31.0
13877,0.87,L'Arc-en-Ciel,2,51.0
13878,0.342,L'Arte dell' Arco,2,43.0
13879,0.5246666666666667,L'Impératrice,3,63.0
13880,0.70418,L'Orchestra Italiana,10,0.4
13881,0.06095,L'Orchestre National de France,2,30.0
13882,0.2002757575757576,L'Orchestre de la Suisse Romande,66,0.9696969696969696
13883,0.2865,L'Trimm,4,51.5
13884,0.157,L-Boy,1,49.0
13885,0.6086666666666667,L. Likiardopoulou,6,0.0
13886,0.5636666666666666,L. Royvas,6,0.0
13887,0.809,L. Royvas-Laoyto,4,0.0
13888,0.7055,L.A. Dream Team,4,33.0
13889,0.41125,L.A. Guns,16,36.125
13890,0.364,L.A. Mass Choir,2,38.0
13891,0.4429999999999999,L.Luttazzi,1,1.0
13892,0.45975,L.M. Hilton,8,0.0
13893,0.812,L.M.S,1,50.0
13894,0.69,L.O.C,2,27.0
13895,0.5995714285714284,L.T.D.,21,37.90476190476191
13896,0.401,L.V.,4,69.0
13897,0.867,L.WESLEY,1,31.0
13898,0.9426666666666668,L.c. Cooke,6,16.666666666666668
13899,0.6492857142857142,L7,14,43.0
13900,0.7141111111111109,LA INDIA,18,43.16666666666666
13901,0.513,LAKEY INSPIRED,2,62.0
13902,0.7155,LANCO,4,67.0
13903,0.408,LANY,28,68.71428571428571
13904,0.122,LARGE KALLIOPE WITH BELLS,2,24.0
13905,0.0882,"LARGE KALLIOPE WITH BELLS, POLYPHON WITH BELLS, REGINA",2,24.0
13906,0.131,"LARGE KALLIOPE WITH BELLS, REGINA",2,13.0
13907,0.6699923076923079,LCD Soundsystem,26,55.84615384615386
13908,0.902,LDNE,2,69.0
13909,0.2445,LEE SEUNG HWAN,4,34.5
13910,0.8934285714285713,LEGADO 7,7,61.42857142857143
13911,0.241,LEIGH HAIRLINE,1,10.0
13912,0.534,LEISURE,2,59.0
13913,0.6935,LEN,4,57.0
13914,0.622,LES ESCROCS,2,43.0
13915,0.6135,LFO,8,47.75
13916,0.645,LIL PLUMP,1,24.0
13917,0.8240000000000001,LIZ,2,61.0
13918,0.617818181818182,LL Cool J,88,41.47727272727273
13919,0.409,LMB DG,2,74.0
13920,0.5628947368421052,LMFAO,19,54.21052631578947
13921,0.81,LMNT,2,51.0
13922,0.531,LOCASH,6,59.66666666666666
13923,0.6665,LOLO,4,61.0
13924,0.5736666666666667,LOONA,6,65.0
13925,0.5666666666666667,LOUDNESS,6,32.0
13926,0.6890000000000001,LP,2,75.0
13927,0.3289999999999999,LPB Poody,2,68.0
13928,0.4206666666666667,LSD,6,61.0
13929,0.1169999999999999,LSD and the Search for God,2,52.0
13930,0.4334444444444444,LSG,9,43.22222222222222
13931,0.525,LU,2,63.0
13932,0.305,LUCKI,2,58.0
13933,0.405,LZRD,2,59.0
13934,0.8222727272727274,La Adictiva Banda San José de Mesillas,22,57.18181818181818
13935,0.8282499999999999,La Apuesta,8,48.25
13936,0.8989600000000002,La Arrolladora Banda El Limón De Rene Camacho,100,51.62
13937,0.931,La Autentica de Jerez Zacatecas,2,40.0
13938,0.965,La Autoridad De La Sierra,4,42.5
13939,0.7953333333333333,La Banda Gorda,6,42.333333333333336
13940,0.7488571428571428,La Bouche,14,55.57142857142857
13941,0.447,La Castañeda,2,57.0
13942,0.741,La Caution,2,46.0
13943,0.7633333333333333,La Chat,3,43.0
13944,0.6629999999999999,La Chicana,2,2.0
13945,0.967,La Chilinga,2,46.0
13946,0.84,La Combinación Vallenata,3,57.66666666666666
13947,0.4579999999999999,La Crème Swing band,2,24.0
13948,0.7753333333333333,La Diferenzia,6,37.66666666666666
13949,0.85,La Dinastia De Tuzantla Mich,2,23.0
13950,0.972,La Dinastia de Tuzantla Mich,2,43.0
13951,0.889,La Dinastía de Tuzantla Michoacán,4,51.0
13952,0.2525,La Dispute,4,55.5
13953,0.8175,La Energia Nortena,4,51.5
13954,0.479,La Factoria,5,67.4
13955,0.735,La Familia André,2,49.0
13956,0.8440000000000001,La Fe Norteña De Toño Aranda,2,50.0
13957,0.6365,La Fiebre,8,33.75
13958,0.8959999999999999,La Fiera de Ojinaga,4,59.5
13959,0.799,La Firma,8,54.0
13960,0.693,La Gran Banda,2,33.0
13961,0.8320000000000001,La Gran Banda Caleña,1,33.0
13962,0.05888,La Grande Écurie et la Chambre du Roy,5,35.0
13963,0.7859999999999999,La Gresca,4,0.0
13964,0.56,La Gusana Ciega,2,58.0
13965,0.847,La Incontenible Banda Astilleros,2,42.0
13966,0.917,La India Meliyara,2,50.0
13967,0.8340000000000001,La Joven Guardia,2,47.0
13968,0.8240000000000001,La La Land Cast,2,65.0
13969,0.5917499999999999,La Ley,12,59.33333333333334
13970,0.406,La Ley De Michoacan,1,53.0
13971,0.745,La Leyenda,4,50.5
13972,0.852,La Linea,2,45.0
13973,0.6797619047619048,La Lupe,21,29.380952380952376
13974,0.9505,La Luz Roja De San Marcos,12,35.5
13975,0.8020588235294119,La Mafia,34,41.94117647058823
13976,0.9005000000000001,La Makina,12,44.83333333333334
13977,0.3379999999999999,La Maquina De Hacer Pájaros,2,44.0
13978,0.779,La Maquinaria Norteña,2,57.0
13979,0.603,La Marisoul,2,76.0
13980,0.951,La Mejores Bandas Del Mundo Vol 2,4,41.0
13981,0.76,La Migra,4,37.5
13982,0.725,La Misma Gente,2,45.0
13983,0.906,La Mosca Tse-Tse,8,60.25
13984,0.87,La Nobleza De Aguililla,6,46.66666666666666
13985,0.8995,La Numero 1 Banda Jerez De Marco A. Flores,8,44.75
13986,0.4128333333333334,La Oreja de Van Gogh,12,61.5
13987,0.8258571428571428,La Original Banda El Limón de Salvador Lizárraga,14,53.28571428571429
13988,0.8590000000000001,La Patrulla 15,4,42.75
13989,0.89,La Perla Colombiana,2,45.0
13990,0.0711,La Pietà,2,56.0
13991,0.958,La Playa Sextet,6,18.33333333333333
13992,0.7438,La Prieta Linda,10,40.8
13993,0.976,La Propiedad De Durango,2,43.0
13994,0.4724444444444445,La Quinta Estacion,9,57.0
13995,0.475,La Rondalla De Saltillo,2,54.0
13996,0.8909999999999999,La Rondallita,2,39.0
13997,0.47525,La Roscada,8,0.0
13998,0.6228,La Roux,6,53.16666666666666
13999,0.743,La Santa Grifa,2,64.0
14000,0.6705714285714286,La Secta AllStar,7,41.71428571428572
14001,0.951,La Solucion,4,28.5
14002,0.304,La Sonora Altepexana,2,53.0
14003,0.7909999999999999,La Sonora Dinamita,9,49.44444444444444
14004,0.732,La Sonora Malecon Club,2,18.0
14005,0.7776666666666666,La Sonora Matancera,186,22.516129032258068
14006,0.8499480519480518,La Sonora Santanera,154,17.506493506493506
14007,0.7290000000000001,La Tradicion Del Norte,2,40.0
14008,0.8112499999999999,La Tropa Chicana,8,35.0
14009,0.7385,La Tropa F,4,41.0
14010,0.89375,La Tropa Vallenata,16,47.375
14011,0.825,La Tuna Estudiantina de Cayey,2,37.0
14012,0.6859999999999999,La Unión,4,59.5
14013,0.784,La Verdad,2,57.0
14014,0.351,La Vergne Smith,2,0.0
14015,0.981,La Victoria De Mexico,4,44.0
14016,0.728,La Zenda Norteña,2,61.0
14017,0.8959999999999999,La-33,2,51.0
14018,0.6003749999999999,LaBelle,16,30.125
14019,0.5005000000000001,LaChanze,6,56.0
14020,0.6035,LaFrance Belvue,4,1.0
14021,0.7120000000000001,LaLa Brown,2,39.0
14022,0.2239999999999999,LaLa Hsu,2,57.0
14023,0.287,LaSalle Quartet,2,41.0
14024,0.508,LaShun Pace,6,35.666666666666664
14025,0.546,LaTocha Scott,2,44.0
14026,0.54,LaToiya Williams,2,46.0
14027,0.7820625,LaVern Baker,32,18.9375
14028,0.5300782608695653,Labi Siffre,23,41.08695652173913
14029,0.038,Labradford,2,38.0
14030,0.2868260869565217,Labrinth,23,72.0
14031,0.578,Lacerenza Michele,2,25.0
14032,0.346,Lacey Sturm,2,47.0
14033,0.61,Lachhiram,8,0.0
14034,0.22754,Lacuna Coil,10,50.4
14035,0.5815,Lacy J. Dalton,4,33.0
14036,0.462,Lad Richards Orchestra,1,16.0
14037,0.341,Ladi,2,0.0
14038,0.718,Ladi Bug,2,39.0
14039,0.113,Ladislav Kyselák,1,33.0
14040,0.6683076923076924,Ladron,26,46.30769230769231
14041,0.531,"Lady ""V""",2,40.0
14042,0.4705999999999999,Lady A,50,55.72
14043,0.5376879432624112,Lady Gaga,141,57.88652482269504
14044,0.193,Lady Lamb,2,47.0
14045,0.5710000000000001,Lady Levi,2,43.0
14046,0.836,Lady Luck,2,52.0
14047,0.743,Lady Saw,6,47.33333333333334
14048,0.6759999999999999,Lady Wray,2,56.0
14049,0.3734444444444445,Lady in the Dark Ensemble (1963),18,1.2222222222222223
14050,0.447,Ladyhawke,2,46.0
14051,0.5065714285714285,Ladysmith Black Mambazo,14,36.285714285714285
14052,0.742,Ladytron,4,43.5
14053,0.128,Laetitia Sadier,2,60.0
14054,0.471,Lafa Taylor,2,56.0
14055,0.6885999999999999,Lafayette Afro Rock Band,10,34.2
14056,0.7509999999999999,Lafayette Leake,2,51.0
14057,0.5975714285714285,Lagwagon,14,44.57142857142857
14058,0.0365,Lahti Symphony Orchestra,1,50.0
14059,0.8173333333333334,Laid Back,6,49.66666666666666
14060,0.3796666666666666,Laidback Luke,3,52.0
14061,0.8690000000000001,Laiki Orxistra,2,0.0
14062,0.357,Lainey Wilson,2,71.0
14063,0.4738999999999999,Lake Street Dive,20,57.9
14064,0.7626249999999999,Lakeside,32,27.125
14065,0.433,Lakeside Revival,2,0.0
14066,0.5579999999999999,Lakshmi Bai,9,0.0
14067,0.688,Lakshmi Shankar,2,0.0
14068,0.286,Lal Chand Baral,4,0.0
14069,0.177,Lal Chand Boral,2,0.0
14070,0.898,Lal Mohammed,2,0.0
14071,0.4568333333333334,Lalah Hathaway,12,35.666666666666664
14072,0.946,Lale Andersen,2,0.0
14073,0.528,Lali Torres,2,42.0
14074,0.475,Lalita Deolkar,2,0.0
14075,0.7408888888888888,Lalita Dewoolkar,27,0.074074074074074
14076,0.6075714285714285,Lalita Parulekar,14,0.0
14077,0.8130000000000001,Lalita Phadke,3,0.0
14078,0.7879999999999999,Lallubhai,1,0.0
14079,0.6083000000000001,Lallubhai Naik,10,0.0
14080,0.8959999999999999,Lalo Ebratt,4,38.0
14081,0.968,Lalo Guerrero con el Mariachi Imperial,2,10.0
14082,0.8194000000000002,Lalo Mora,30,45.86666666666667
14083,0.8876666666666666,Lalo Rodriguez,6,43.66666666666666
14084,0.6578787878787878,Lalo Schifrin,33,25.45454545454545
14085,0.589,Laloo,2,0.0
14086,0.192,Lamar Campbell & Spirit Of Praise,2,40.0
14087,0.6325000000000001,Lamar Hall,4,51.0
14088,0.3979999999999999,Lamari,1,68.0
14089,0.7945,Lamarquis Jefferson,4,51.5
14090,0.962,Lamartine Babo,2,2.0
14091,0.08835,Lamb,4,45.5
14092,0.2010153846153845,Lamb of God,52,47.03846153846154
14093,0.518,Lambchop,2,43.0
14094,0.174,Lambert,2,55.0
14095,0.5584799999999999,"Lambert, Hendricks & Ross",30,18.066666666666663
14096,0.0374,Lamberto Gardelli,2,23.0
14097,0.6935,Lamont Dozier,4,26.0
14098,0.586,Lamp,2,47.0
14099,0.43825,Lampros Xalkias,8,0.0
14100,0.2544931372549018,Lana Del Rey,204,57.892156862745104
14101,0.413,Lance Buller,2,44.0
14102,0.785,Land of the Loops,2,36.0
14103,0.2905,Landon Austin,4,56.5
14104,0.506125,Landon Cube,8,67.0
14105,0.238,Landon Pigg,2,56.0
14106,0.2543333333333333,Landy Wen,3,53.66666666666666
14107,0.218,Lane 8,2,2.5
14108,0.562,Lane Bradbury,1,7.0
14109,0.1779444444444444,Lang Lang,9,55.0
14110,0.5505,Langhorne Slim,2,59.0
14111,0.2763571428571429,Langston Hughes,28,3.7142857142857135
14112,0.489,Language Arts Crew,2,39.0
14113,0.392,Lani Hall,4,34.5
14114,0.519,Lani McIntire's Hawaiians,2,0.0
14115,0.2607272727272727,Lani Misalucha,11,19.545454545454547
14116,0.385,Lanning,1,0.0
14117,0.499,Lansdowne,2,46.0
14118,0.774,Lapiz Conciente,2,62.0
14119,0.8260000000000001,Lara & Reyes,8,39.25
14120,0.469,Lara Anderson,2,62.0
14121,0.20806,Lara Fabian,10,52.8
14122,0.149,Lara Liang,2,58.0
14123,0.331,Lara Mulcahy,1,40.0
14124,0.27635,Laraaji,8,31.75
14125,0.253,Lard,2,40.0
14126,0.391,Large Professor,2,58.0
14127,0.1715,Larnelle Harris,4,35.5
14128,0.6175,Larray,4,66.5
14129,0.44125,Larry,16,4.375
14130,0.927,Larry Binyon,1,21.0
14131,0.772,Larry Blackmon,1,39.0
14132,0.5425,Larry Blyden,4,0.5
14133,0.818,Larry Bunker,2,3.0
14134,0.5522857142857143,Larry Carlton,14,36.42857142857143
14135,0.4735,Larry Carr,2,0.0
14136,0.4678533333333334,Larry Clinton,15,2.0
14137,0.469,Larry Clinton And His Orchestra,2,14.0
14138,0.9190000000000002,Larry Collins,6,10.0
14139,0.624,Larry Coryell,2,36.0
14140,0.535,Larry Davis,2,50.0
14141,0.501,Larry Gatlin,2,25.5
14142,0.5985,Larry Gatlin & The Gatlin Brothers,8,28.0
14143,0.3270000000000001,Larry Graham,8,34.0
14144,0.7145000000000001,Larry Graham & Graham Central Station,4,32.5
14145,0.72,Larry Greene,2,45.0
14146,0.5242857142857142,Larry Groce,7,36.142857142857146
14147,0.948,Larry Harlow,3,47.33333333333334
14148,0.325,Larry Heard,2,40.0
14149,0.966,Larry Hernández,4,54.5
14150,0.2126727272727272,Larry Kert,11,13.090909090909092
14151,0.691,Larry Levan,2,39.0
14152,0.385,Larry Lovestein & The Velvet Revival,2,52.0
14153,0.5795,Larry Norman,8,25.5
14154,0.961,Larry Pierce,2,34.0
14155,0.37,Larry T. Marshall,2,34.0
14156,0.1385,Larry The Cable Guy,4,36.5
14157,0.1606692307692308,Larry Walsh,26,24.30769230769231
14158,0.949,Larry Williams,8,32.25
14159,0.267,Larry and His Flask,2,47.0
14160,0.621,Lars Erstrand,1,38.0
14161,0.5660000000000001,Lars Frederiksen and the Bastards,4,48.5
14162,0.21335,Lars Lervik,4,0.0
14163,0.816,Larsen/Feiten Band,2,32.0
14164,0.7387777777777779,Las Atlixqueñas,18,3.7777777777777777
14165,0.8965,Las Chicas Del Can,4,36.5
14166,0.947,Las Colombianitas,2,24.0
14167,0.9375,Las Grecas,4,29.5
14168,0.6183793103448274,Las Hermanas Padilla,29,20.48275862068965
14169,0.849909090909091,Las Jilguerillas,11,43.27272727272727
14170,0.823,Las Kantutas,1,0.0
14171,0.868,Las Ketchup,2,65.0
14172,0.235,Laserkraft 3D,1,0.0
14173,0.38,Lasgo,2,63.0
14174,0.445,Lasse Bohlin,1,0.0
14175,0.5379999999999999,Last Dinosaurs,2,49.0
14176,0.255,Last Word,2,0.0
14177,0.1669888888888889,Laszlo Heltay,9,23.88888888888889
14178,0.44,Laszlo Orban,1,42.0
14179,0.6479046511627902,Lata Mangeshkar,860,5.111627906976744
14180,0.466,Late Verlane,2,63.0
14181,0.885,Lateef The Truthspeaker,1,54.0
14182,0.79,Lathun,2,39.0
14183,0.695,Latif,2,40.0
14184,0.74375,Latimore,8,29.25
14185,0.677,Latin Breed,2,26.0
14186,0.787,Latin Quarter,2,23.0
14187,0.0372,Latvian National Symphony Orchestra,1,48.0
14188,0.851,Latyrx,2,44.0
14189,0.4914,Laura Bell Bundy,15,47.73333333333333
14190,0.5727,Laura Branigan,20,44.9
14191,0.15,Laura Brehm,6,62.0
14192,0.288,Laura Ciffa,4,0.0
14193,0.644,Laura Dean,1,34.0
14194,0.3415,Laura Dreyfuss,4,63.0
14195,0.474,Laura Hanson,2,64.0
14196,0.911,Laura Leon,4,54.5
14197,0.78125,Laura Les,4,68.0
14198,0.964,Laura León,2,28.0
14199,0.5775714285714287,Laura Marling,7,47.14285714285714
14200,0.2689999999999999,Laura Michelle Kelly,2,43.0
14201,0.5402388888888886,Laura Nyro,36,26.19444444444445
14202,0.2113788888888888,Laura Olsher,18,14.111111111111107
14203,0.236090909090909,Laura Pausini,22,57.81818181818182
14204,0.745,Laura Shigihara,2,51.0
14205,0.393,Laura Story,6,48.33333333333334
14206,0.236,Laura Whiteside,2,55.0
14207,0.898,Laura Williams,2,69.0
14208,0.375,Laureano Brizuela,2,59.0
14209,0.415,Laurel Shelby,1,0.0
14210,0.5811333333333333,Lauren Alaina,15,62.93333333333333
14211,0.236,Lauren Aquilina,2,64.0
14212,0.359,Lauren Bennett,1,68.0
14213,0.193425,Lauren Daigle,32,59.25
14214,0.284,Lauren Jauregui,2,64.0
14215,0.485,Lauren O'Connell,2,53.0
14216,0.3346,Lauren Pritchard,5,42.4
14217,0.7250000000000001,Lauren Wood,4,43.5
14218,0.2353333333333333,Laurence Guittard,6,1.6666666666666667
14219,0.423,Laurent Petitgirard,1,52.0
14220,0.665,Laurent Stopnicki,2,36.0
14221,0.6639999999999999,Laurent Voulzy,4,50.0
14222,0.3856470588235294,Lauri Peters,17,4.823529411764706
14223,0.5171666666666668,Laurie Anderson,12,34.833333333333336
14224,0.5399999999999999,Laurie Beechman,3,32.0
14225,0.6789999999999999,Laurie Johnson,6,20.666666666666668
14226,0.5872222222222222,Laurindo Almeida,9,26.66666666666667
14227,0.526,Lauritz Melchior,1,0.0
14228,0.4233368421052632,Lauv,38,73.02631578947368
14229,0.0784,Lavinia Meijer,3,55.66666666666666
14230,0.0971,Lavrovsky,1,1.0
14231,0.725,Lawrence,2,57.0
14232,0.3752606741573033,Lawrence Brown,89,0.2808988764044944
14233,0.0658,Lawrence Davidson,2,0.0
14234,0.601,Lawrence Dermer,2,48.0
14235,0.452,Lawrence Stallings,1,48.0
14236,0.6776,Lawson-Haggart Jazz Band,10,0.0
14237,0.3406666666666667,Laxmikant–Pyarelal,3,13.0
14238,0.4766666666666667,Layla Mourad,48,5.708333333333332
14239,0.499,Layto,2,64.0
14240,0.5098333333333334,Layton Greene,6,64.33333333333333
14241,0.4479999999999999,Layzie Bone,2,57.0
14242,0.4235,Lazar Gosman,4,35.0
14243,0.624,Lazaros Rouvas,2,0.0
14244,0.624,Lazaros Royvas,2,0.0
14245,0.626,Lazerhawk,2,54.0
14246,0.843,Lazlo Bane,2,52.0
14247,0.622,Lazy Jay,2,67.0
14248,0.8640000000000001,Le Click,2,48.0
14249,0.691,Le Orme,2,36.0
14250,0.7718,Le Tigre,10,45.8
14251,0.3758750000000001,LeAnn Rimes,32,50.0625
14252,0.298,LeBlanc And Carr,2,36.0
14253,0.385,LeRoux,2,35.0
14254,0.5745,LeToya,4,46.0
14255,0.45,LeToya Luckett,2,44.0
14256,0.8055,Lea,4,54.5
14257,0.862,Lea Hart,1,0.0
14258,0.2787428571428571,Lea Michele,7,50.28571428571429
14259,0.2874952380952381,Lea Salonga,21,49.28571428571429
14260,0.417,Lea Salonga w/ Brad Kane,2,49.0
14261,0.7344980797636638,Lead Belly,677,3.022156573116692
14262,0.5966666666666667,Leadbelly with Josh White,6,0.3333333333333333
14263,0.364,Leadbelly with Martha Ledbetter,2,1.0
14264,0.846,Leadbelly with Sarah & Jim Garland,2,0.0
14265,0.963,Leadbelly with Sarah Garland,2,0.0
14266,0.883,Leadbelly with Sloan Wright,2,0.0
14267,0.7879999999999999,Leaders of the New School,2,33.0
14268,0.6605,Leaf Hound,4,27.5
14269,0.3387555555555555,League of Legends,27,75.07407407407408
14270,0.155,Leah Culver,2,64.0
14271,0.154,Leah Day,2,66.0
14272,0.42,Leah Greenhaus,1,47.0
14273,0.313,Leah Kelly,2,55.0
14274,0.319,Leah Smith,2,48.0
14275,0.7140000000000001,Leandro & Leonardo,2,58.0
14276,0.755,Leardy & Verly,2,0.0
14277,0.154,Leatherface,2,35.0
14278,0.337,Leathermouth,2,45.0
14279,0.4525565217391305,Lebo M.,23,46.34782608695652
14280,0.8502857142857143,Lebrón Brothers,28,34.0
14281,0.53276,Lecrae,25,50.92
14282,0.5990000000000001,Lecuona Cuban Boys,8,0.5
14283,0.506471779141104,Led Zeppelin,652,41.40490797546012
14284,0.695,Leda Moreno,2,19.0
14285,0.3837142857142857,Ledisi,7,47.71428571428572
14286,0.5584,Ledward Kaapana,5,34.2
14287,0.7189230769230769,"Lee ""Scratch"" Perry",13,37.76923076923077
14288,0.927,Lee Abrams,2,6.0
14289,0.3391333333333332,Lee Ann Womack,15,45.06666666666667
14290,0.4115,Lee Brice,32,63.625
14291,0.586,Lee Cass,1,3.0
14292,0.759,Lee DeWyze,2,45.0
14293,0.7240000000000001,Lee Dixon,4,3.5
14294,0.8850000000000002,Lee Dorsey,16,33.375
14295,0.4920000000000001,Lee Fields & The Expressions,4,53.5
14296,0.3293,Lee Greenwood,20,39.5
14297,0.7140000000000001,Lee Harvey,2,54.0
14298,0.8140000000000001,"Lee Hays, Pete Seeger, and Bess Lomax",2,0.0
14299,0.524634375,Lee Hazlewood,64,30.6875
14300,0.4213333333333334,Lee Herschberg,12,18.666666666666668
14301,0.181,Lee Holdridge,4,14.0
14302,0.5086666666666666,Lee Konitz,36,17.5
14303,0.34,Lee Konitz Quartet,4,16.0
14304,0.371,Lee Marvin,2,27.0
14305,0.8156666666666667,Lee Michaels,6,34.666666666666664
14306,0.342,Lee Moon Sae,6,32.666666666666664
14307,0.5825121951219514,Lee Morgan,82,21.341463414634145
14308,0.742,Lee Morgan Quintet,2,8.0
14309,0.7120000000000001,Lee Morse,2,0.0
14310,0.7314999999999999,Lee Moses,4,31.5
14311,0.2706666666666667,Lee Remick,6,11.0
14312,0.6813888888888892,Lee Ritenour,18,37.888888888888886
14313,0.7683333333333334,Lee Roy Parnell,6,36.66666666666666
14314,0.157,Lee Spielman,2,49.0
14315,0.22,Lee Sun Hee,2,35.0
14316,0.147,Lee Venora,2,2.0
14317,0.246,Lee Wiley,1,1.0
14318,0.3720000000000001,Lee Wilkof,1,26.0
14319,0.745,Lee Williams & The Spiritual QC's,2,34.0
14320,0.371,LeeHi,2,67.0
14321,0.451,Leechy Alexej,3,0.0
14322,0.4545,Leehom Wang,4,49.0
14323,0.6890000000000001,Leela Bai,10,0.0
14324,0.6588499999999998,Leela Chitnis,40,0.0
14325,0.3052,Leela James,4,51.0
14326,0.7090000000000001,Leela Mehta,8,0.0
14327,0.8293333333333334,Leela Pawar,3,0.0
14328,0.6662857142857141,Leela Sawant,14,0.0
14329,0.183,Leeland,2,70.0
14330,0.157,Left Brain,1,49.0
14331,0.5733333333333334,Lefteris Melemelis,3,0.0
14332,0.7126666666666667,Leftover Salmon,6,39.66666666666666
14333,0.6932535211267609,Lefty Frizzell,213,8.929577464788732
14334,0.2873,Leftöver Crack,6,42.333333333333336
14335,0.6695000000000001,Legend The Band,16,0.125
14336,0.5775,Legião Urbana,24,60.33333333333334
14337,0.8276956521739128,Legión Española,46,3.9130434782608696
14338,0.077,Legs Diamond,2,20.0
14339,0.4335522123893804,Lehman Engel,113,1.672566371681416
14340,0.2835,Lehman Engel Orchestra,4,2.0
14341,0.779,Lehmber Hussainpuri,2,64.0
14342,0.51,Lei Qiang,2,39.0
14343,0.0663,Leif Aruhn-Solén,1,44.0
14344,0.8370000000000001,Leif Garrett,2,43.0
14345,0.099475,Leif Ove Andsnes,8,45.75
14346,0.568,Leif Shires,2,52.0
14347,0.4477,Leigh Harline,4,11.0
14348,0.7509999999999999,Leigh Nash,2,47.0
14349,0.515,Leighton Meester,4,60.5
14350,0.465,Leikeli47,2,60.0
14351,0.8009999999999999,Leila Forouhar,2,37.0
14352,0.3720000000000001,Leilani Jones,2,26.0
14353,0.172,Leith Stevens And His Orchestra,10,5.8
14354,0.963,Lele Pons,1,92.0
14355,0.294,Lemon,1,1.0
14356,0.7951428571428573,Lemon Demon,14,57.14285714285714
14357,0.4457142857142857,Lemon Jelly,14,50.71428571428572
14358,0.685,Lemuria,2,32.0
14359,0.3613846153846153,Len Cariou,13,28.30769230769231
14360,0.0957,Lena Grig,2,0.0
14361,0.3333675000000001,Lena Horne,40,14.3
14362,0.8420000000000001,Lena Louvari,2,0.0
14363,0.107,Lena Susanne Norin,1,43.0
14364,0.799,Lenin Ramírez,5,68.0
14365,0.1307571428571428,Leningrad Philharmonic Orchestra,7,14.0
14366,0.695,Lenka,6,55.66666666666666
14367,0.3905,Lennie Hayton,4,19.5
14368,0.44525,Lennie Hayton & His Orchestra,16,6.125
14369,0.225,Lennie Niehaus,1,39.0
14370,0.5868888888888889,Lennie Tristano,18,6.0
14371,0.455,Lennon & Maisy,2,48.0
14372,0.4898181818181821,Lennon Stella,11,71.45454545454545
14373,0.618,Lennox,4,52.5
14374,0.532,Lenny Cooper,8,51.125
14375,0.3353333333333333,Lenny Hayton & His Orchestra,6,16.0
14376,0.6191724137931035,Lenny Kravitz,58,50.31034482758621
14377,0.173,Lenny LeBlanc,2,43.0
14378,0.5529999999999999,Lenny Santos,2,86.0
14379,0.696375,Lenny Tavárez,16,76.75
14380,0.308,Lenny Welch,2,20.0
14381,0.962,Lenny White,2,28.0
14382,0.369,Lenny Williams,2,52.0
14383,0.0922,Leny Bhoelai,2,62.0
14384,0.0383,Leo Abrahams,2,61.0
14385,0.2885,Leo Brouwer,2,51.5
14386,0.513,Leo Burmester,6,32.333333333333336
14387,0.7056666666666669,Leo Dan,66,37.06060606060606
14388,0.442,Leo Diamond Harmonica Quartet,2,7.0
14389,0.5968333333333332,Leo Kottke,30,23.7
14390,0.4390000000000001,Leo Lipesker y su Orquesta,4,0.0
14391,0.127,Leo Litwin,2,21.5
14392,0.6326153846153846,Leo Marini,13,19.846153846153847
14393,0.7206666666666667,Leo Mathisen,36,0.0
14394,0.8346666666666667,Leo Mathisens Band,6,0.0
14395,0.8414999999999999,Leo Mathisens Ork.,4,0.0
14396,0.1856666666666666,Leo Norbert Butz,3,45.0
14397,0.318,Leo Parker,2,12.0
14398,0.331,Leo Reisman & His Orchestra,4,2.0
14399,0.395,Leo Rowsome,2,0.0
14400,0.6033636363636364,Leo Sayer,22,42.63636363636363
14401,0.315,Leo Smit,2,15.0
14402,0.7257499999999999,Leo Valdez,4,44.5
14403,0.87,Leo's Sunshipp,2,39.0
14404,0.452,Leon Bridges,32,62.46875
14405,0.1854705882352941,Leon Fleisher,17,10.117647058823527
14406,0.8755,Leon Haywood,4,39.5
14407,0.3,Leon Lai,4,40.0
14408,0.0399,Leon Paul Fargue,2,0.0
14409,0.537,Leon Rausch,2,33.0
