userid,trackid,genre,listening_time,rating,timestamp,date
663,339,Blues,51,2.6131660069234517,424721042,1983-06-17
408,153,Latin,19,3.713311547806173,867027678,1997-06-22
138,426,Country,33,4.082544464080999,655396887,1990-10-08
837,296,Pop,9,4.185084717238486,302729205,1979-08-05
783,931,Jazz,36,4.343091981957873,914291256,1998-12-21
533,102,Country,37,2.4264395108754675,290018551,1979-03-11
195,834,Pop,55,4.8622610203080185,486104325,1985-05-27
575,867,Classical,59,0.052940217402990264,437977801,1983-11-17
406,995,Jazz,44,1.0259422708247405,854732038,1997-01-31
709,219,Hip Hop,32,1.9699370199536066,428307613,1983-07-29
810,124,Jazz,42,0.9993335242640233,818329516,1995-12-07
516,825,Latin,1,2.4443549917206973,482147041,1985-04-12
990,123,Pop,56,4.159342678190224,933413340,1999-07-31
708,461,Blues,12,3.559539907210805,748661640,1993-09-21
122,766,Electronic,11,3.3982004528385925,863295147,1997-05-10
591,687,Hip Hop,4,3.5761601514684265,13830835,1970-06-09
294,557,Blues,23,3.486502064368822,104826389,1973-04-27
341,4,Jazz,17,2.1332104112545283,341919322,1980-11-01
405,815,Jazz,39,1.1852346243781064,951482635,2000-02-25
511,154,Blues,12,2.0822286921364648,277963924,1978-10-22
851,649,Electronic,53,0.7377139793328763,636402152,1990-03-02
692,807,Latin,42,1.6885788643345805,742338307,1993-07-10
47,624,Blues,41,3.9508352025363274,380319104,1982-01-19
767,122,Electronic,42,1.0232027079088164,377920485,1981-12-22
975,130,Pop,30,4.291791535743944,304060753,1979-08-20
542,869,Country,24,4.619925501673945,38533280,1971-03-22
640,277,Latin,43,3.534149525364975,842746573,1996-09-14
904,286,Electronic,60,1.5183757560811943,962871198,2000-07-06
805,965,Jazz,58,3.517235078125844,217720663,1976-11-24
444,759,Classical,37,1.4729519267539533,898981725,1998-06-27
303,692,Rock,29,4.875482736629932,64514273,1972-01-17
257,145,Pop,55,3.328829799659853,375107156,1981-11-20
399,509,Classical,24,2.4856895069230567,497497809,1985-10-06
760,155,Electronic,14,0.6790065813337698,392906045,1982-06-14
354,74,Blues,5,2.8126821314953174,617955510,1989-08-01
183,167,Country,58,0.7553136253290998,374366388,1981-11-11
711,228,Blues,6,3.503472853306672,439262994,1983-12-02
218,181,Country,56,1.9129365838732715,764491368,1994-03-23
139,655,Hip Hop,60,3.963601329127892,807426271,1995-08-02
495,442,Country,48,4.432892927145814,606500749,1989-03-21
760,760,Rock,31,3.088321837837083,961681950,2000-06-22
973,286,Country,54,0.8852418567903514,193511273,1976-02-18
359,691,Country,29,0.255342368651284,28855498,1970-11-30
90,974,Rock,3,4.599283421600418,2730225,1970-02-01
477,180,Hip Hop,12,2.5972671152624844,312424645,1979-11-25
56,985,Country,25,1.2805456093517624,57862298,1971-11-01
666,549,Rock,4,3.2945795802845765,368661679,1981-09-06
655,11,Hip Hop,41,0.6378697795394223,295998373,1979-05-19
124,36,Jazz,13,3.54662422615508,733594490,1993-03-31
992,424,Pop,55,2.6888666005658686,175225737,1975-07-21
753,813,Country,47,2.529165576596151,471995719,1984-12-15
246,310,Pop,38,4.644811325244055,410941367,1983-01-08
722,877,Classical,11,2.8453500475746987,421373129,1983-05-09
212,356,Latin,55,0.3635214074528581,812264238,1995-09-27
36,120,Blues,1,0.8648121097957623,476359403,1985-02-04
502,129,Hip Hop,10,2.4362731964265967,862925802,1997-05-06
709,541,Hip Hop,10,3.794874001966993,21913221,1970-09-11
631,86,Rock,4,0.7939959195643664,948227815,2000-01-18
624,521,Latin,11,3.0737630713259048,188240575,1975-12-19
791,316,Jazz,11,3.258114136393327,936231734,1999-09-01
142,144,Blues,3,0.6333906965449987,766590824,1994-04-17
261,127,Rock,7,2.669755820361708,740236136,1993-06-16
274,746,Latin,17,2.7996457889103334,472076447,1984-12-16
906,514,Electronic,42,4.879339470369296,706130647,1992-05-17
944,637,Jazz,41,3.9535530911824344,287678303,1979-02-12
981,278,Rock,6,4.63075804941051,282063022,1978-12-09
690,7,Latin,2,3.8004584700833597,41712913,1971-04-28
735,216,Latin,22,2.794954678044954,154285618,1974-11-21
771,25,Jazz,39,2.6669042396216365,907284810,1998-10-01
272,893,Pop,43,0.10459095219926273,395974146,1982-07-19
369,796,Pop,44,4.92955897906851,728400671,1993-01-30
966,47,Rock,25,0.7276766582256305,496389523,1985-09-23
620,565,Latin,9,1.2604569674879196,38989928,1971-03-27
960,291,Blues,10,1.7476348910129618,421780436,1983-05-14
341,942,Hip Hop,2,3.109487710688625,896086589,1998-05-25
922,699,Rock,30,0.2000493443978596,571757902,1988-02-13
279,93,Blues,25,1.1661943751876003,476712795,1985-02-08
519,420,Classical,18,1.5569328786002061,87136294,1972-10-05
425,927,Electronic,55,0.1115225577363399,120803108,1973-10-29
921,305,Jazz,59,2.2118284274307576,644855463,1990-06-08
668,272,Country,7,1.4131719958544138,548038667,1987-05-14
914,473,Hip Hop,29,1.5748320947343637,359662193,1981-05-25
466,32,Rock,39,4.196860489567359,685492679,1991-09-21
319,924,Hip Hop,23,2.153875450928062,913239933,1998-12-09
602,425,Classical,40,4.439232340489901,421014223,1983-05-05
550,8,Classical,33,2.9683008401746735,119768624,1973-10-17
319,765,Electronic,18,3.353734794649733,506615612,1986-01-20
849,887,Country,19,2.9882590286715405,255067382,1978-01-30
266,421,Pop,43,0.8582016858892849,97107724,1973-01-28
275,494,Jazz,46,4.299783460528332,719091373,1992-10-14
466,786,Classical,37,3.6242211219337896,99106272,1973-02-20
562,915,Jazz,2,4.223451227690424,824440381,1996-02-15
623,850,Rock,28,0.47697076609526323,487002945,1985-06-07
971,741,Latin,10,2.369922636100271,817719875,1995-11-30
568,769,Pop,40,4.875222860594395,346808748,1980-12-27
288,362,Hip Hop,9,3.514184556162529,550646208,1987-06-13
654,154,Blues,35,0.9426999405084407,711128086,1992-07-14
175,115,Country,44,0.6120539755987386,536864204,1987-01-05
884,496,Rock,60,2.6273615687878675,503032472,1985-12-09
917,549,Country,19,0.562184036971346,611488165,1989-05-18
226,477,Pop,12,4.431411665715387,171930869,1975-06-13
998,342,Jazz,59,4.692143134838976,519553986,1986-06-19
85,43,Electronic,55,0.28294302056771137,551149891,1987-06-19
712,582,Rock,12,0.13087590929320603,171938226,1975-06-13
395,139,Latin,33,0.6603231024115275,98763505,1973-02-16
345,767,Rock,5,2.5381114574929358,414235897,1983-02-16
840,305,Rock,35,2.7046889683332194,513058197,1986-04-04
887,380,Hip Hop,43,2.540470151799927,444214191,1984-01-29
265,881,Rock,36,3.69157664434437,370784562,1981-10-01
754,611,Classical,16,3.3706807590752765,22340043,1970-09-16
252,478,Jazz,5,2.6479112735205117,248312801,1977-11-13
927,624,Hip Hop,27,2.6486544113466817,711048581,1992-07-13
880,865,Classical,32,0.9936637885015903,60802703,1971-12-05
572,19,Latin,5,0.4545758113006959,162570568,1975-02-25
970,600,Jazz,16,3.4739104685714177,145027804,1974-08-06
385,911,Country,52,4.260917846288235,590762277,1988-09-20
289,994,Jazz,20,1.4017802484453528,981286466,2001-02-04
604,120,Pop,5,4.6773668177307055,194486424,1976-02-29
658,659,Country,46,1.8686215017970813,727280763,1993-01-17
365,658,Classical,46,4.269039346572817,568976069,1988-01-12
919,513,Rock,53,3.7575907784731015,434546145,1983-10-09
613,51,Electronic,2,3.873923160851707,979637376,2001-01-16
53,62,Pop,15,3.3430924350415987,338772684,1980-09-25
69,27,Pop,18,3.623950436448066,150971384,1974-10-14
458,178,Latin,29,0.6280800075600496,211805792,1976-09-17
889,300,Jazz,58,4.6732439514282405,313965698,1979-12-13
758,144,Country,17,4.251778409183583,365898673,1981-08-05
30,859,Pop,53,1.9764019475137191,56509796,1971-10-16
190,642,Pop,30,3.3460369082275476,615563659,1989-07-04
928,256,Country,3,4.02181382850215,466914561,1984-10-17
180,943,Classical,23,4.781397908230723,834237913,1996-06-08
350,566,Hip Hop,57,4.426986059717446,632918024,1990-01-21
544,143,Jazz,26,3.1084265973326453,392300644,1982-06-07
725,901,Hip Hop,60,3.5282645011256752,189175112,1975-12-30
734,449,Jazz,43,4.241129615771635,738684359,1993-05-29
282,517,Hip Hop,60,2.7872433597706925,725944628,1993-01-01
939,44,Latin,4,1.2881652520334668,474446087,1985-01-12
182,793,Electronic,46,0.2610243507118648,939599285,1999-10-10
647,37,Classical,16,0.1116194028842199,928372910,1999-06-02
405,8,Jazz,16,0.793898506491475,679315485,1991-07-12
248,522,Latin,51,1.58099425730218,480500929,1985-03-24
713,5,Latin,40,1.787067466392926,697830618,1992-02-11
700,793,Pop,38,3.3237163412310142,816353951,1995-11-14
388,646,Jazz,38,3.195859825594591,570257038,1988-01-26
429,31,Electronic,10,3.581241643282076,927854824,1999-05-27
890,665,Country,20,3.6877254185550075,928901557,1999-06-08
228,887,Blues,38,2.885220989010009,391037505,1982-05-23
702,919,Hip Hop,58,4.642363886213485,578312389,1988-04-29
311,188,Classical,37,2.6929359972875977,317496927,1980-01-23
648,162,Country,5,1.4281068979521894,913316314,1998-12-10
761,353,Pop,9,0.8210006952664051,536370682,1986-12-30
714,934,Country,56,0.14524749982440854,670533033,1991-04-01
277,937,Classical,12,2.6056378220666563,733760769,1993-04-02
801,524,Electronic,28,0.6305672057228479,79639243,1972-07-10
951,780,Rock,4,1.4145394433756504,834862897,1996-06-15
346,365,Rock,45,4.284781734668784,664901286,1991-01-26
485,273,Latin,23,2.016638363427963,537300911,1987-01-10
355,353,Blues,59,3.4265498313280442,246700686,1977-10-26
399,969,Jazz,30,3.0351314863769367,361644517,1981-06-17
326,119,Classical,9,3.3247607781275077,580181919,1988-05-20
500,211,Latin,48,4.50608337323411,671664855,1991-04-14
361,236,Country,38,0.24440706989478256,462789311,1984-08-31
223,778,Electronic,41,1.6815630999416293,762314706,1994-02-26
952,646,Hip Hop,17,2.920568684698486,441228927,1983-12-25
604,260,Rock,30,4.140649477781113,290419790,1979-03-16
302,752,Classical,59,2.317662521333797,755051410,1993-12-04
560,212,Country,32,0.5006337825370488,933167913,1999-07-28
497,708,Blues,21,3.1376646682223774,835675506,1996-06-24
254,878,Electronic,5,2.386574024050599,159828199,1975-01-24
660,885,Classical,41,1.8082111329772115,378689310,1981-12-31
759,98,Latin,34,1.854966647821961,521827025,1986-07-15
580,34,Rock,50,3.0627355801531904,178500452,1975-08-28
296,491,Rock,17,4.328277145916419,547383573,1987-05-07
749,824,Jazz,31,4.6350050422247975,669321376,1991-03-18
813,344,Jazz,42,4.342633813950528,532624877,1986-11-17
814,337,Jazz,48,2.183702409083143,59070128,1971-11-15
837,408,Electronic,48,3.600267348178228,115789205,1973-09-01
319,460,Jazz,17,0.2134319036187815,103319767,1973-04-10
209,711,Jazz,59,3.9188096851504497,579408144,1988-05-11
352,276,Blues,18,2.54983180027917,368260033,1981-09-02
388,408,Electronic,1,1.2974704442475908,544416010,1987-04-02
818,516,Pop,0,1.813027563988368,666437971,1991-02-13
527,359,Latin,21,2.110581691154234,760536370,1994-02-06
768,798,Blues,10,0.05205742578619499,665423813,1991-02-01
905,828,Rock,27,2.3373400402083644,987127248,2001-04-12
469,394,Jazz,20,2.381385909054349,710338505,1992-07-05
481,429,Rock,54,2.1826753788496447,755404330,1993-12-08
610,190,Latin,44,0.6283587691171594,176057398,1975-07-31
818,569,Jazz,53,1.7449262568269046,660302744,1990-12-04
479,848,Electronic,40,3.6649469014990084,812629482,1995-10-02
934,866,Electronic,49,1.5973285453531512,28336746,1970-11-24
496,709,Country,7,4.13468053065036,991138099,2001-05-29
243,941,Jazz,18,1.8064597406776794,183518954,1975-10-25
525,246,Classical,6,3.930358312315701,3706283,1970-02-12
770,508,Electronic,37,4.840624421331123,25690909,1970-10-25
32,817,Pop,48,0.5229201436091557,423914774,1983-06-08
163,108,Latin,39,0.6936701727168287,419133603,1983-04-13
601,543,Classical,12,3.760728638761371,419252756,1983-04-15
977,592,Rock,39,2.276763922518797,16221872,1970-07-07
243,381,Classical,43,2.241557893348682,380785193,1982-01-24
329,454,Country,34,4.174187930736641,971058026,2000-10-08
375,359,Blues,5,2.2356886870462924,20964732,1970-08-31
916,949,Latin,19,2.3991065816014845,973273648,2000-11-03
864,532,Hip Hop,42,1.38463962530604,279108856,1978-11-05
719,861,Pop,16,4.687769177686725,14733951,1970-06-20
158,240,Classical,56,2.0825071129951107,948667608,2000-01-23
139,729,Classical,54,3.7596776926493494,872985451,1997-08-30
341,112,Blues,47,4.325391199866192,976202714,2000-12-07
105,868,Country,13,3.6789985268684755,465409261,1984-09-30
232,850,Country,6,3.7240355249669848,136735739,1974-05-02
857,549,Jazz,6,4.6169115258492335,683276667,1991-08-27
292,871,Jazz,4,4.9065743851687085,22319089,1970-09-16
829,518,Blues,2,4.425555244785679,91909962,1972-11-29
36,291,Blues,0,0.1764224262149472,780232725,1994-09-22
894,417,Country,46,2.8125840978464582,925470851,1999-04-30
355,673,Rock,58,0.586830006430204,175510683,1975-07-25
273,120,Jazz,53,3.9355348292973,194238600,1976-02-26
792,88,Rock,1,4.092470702667955,635847715,1990-02-24
995,450,Rock,54,4.015764572827734,187651376,1975-12-12
869,619,Jazz,27,4.447859451748906,556568032,1987-08-21
133,742,Jazz,60,4.444627803323951,241135482,1977-08-22
305,776,Pop,2,0.3160965947228084,999014510,2001-08-28
90,544,Jazz,43,3.8599025335977046,24304497,1970-10-09
261,467,Jazz,24,1.1124493773033888,785150166,1994-11-18
926,987,Blues,58,2.0614629107741433,893386686,1998-04-23
163,845,Jazz,49,0.5618018654608353,843840103,1996-09-27
378,430,Electronic,43,4.304434883373131,420784507,1983-05-02
379,547,Country,25,3.7649504998091015,90991085,1972-11-18
415,209,Hip Hop,41,2.0572941040270147,387620305,1982-04-14
798,771,Country,4,1.4347158761970524,761482851,1994-02-17
853,41,Pop,33,3.800504824445799,525568507,1986-08-27
313,1,Blues,42,4.549943553335632,247675123,1977-11-06
572,206,Pop,25,1.6140440618565304,892562392,1998-04-14
138,685,Latin,52,3.4411091827546665,240180812,1977-08-11
871,650,Hip Hop,26,3.982852674835273,136561667,1974-04-30
857,608,Electronic,43,1.1744116374861107,109390759,1973-06-19
916,433,Latin,48,4.7927115233923265,281277981,1978-11-30
983,729,Hip Hop,46,3.0379940612452283,88160840,1972-10-17
850,849,Hip Hop,19,3.6965222654777294,988665082,2001-04-30
775,901,Hip Hop,19,1.6405873229764312,622737830,1989-09-25
474,164,Blues,39,4.51978636923368,319004570,1980-02-09
995,842,Jazz,15,0.7290004475673895,392752594,1982-06-12
417,269,Classical,31,2.0673002414199266,842493599,1996-09-11
230,728,Country,32,0.40233795854356047,699098103,1992-02-26
544,224,Latin,42,1.838941894097209,403635126,1982-10-16
333,900,Jazz,23,3.794536727592102,219142370,1976-12-11
730,802,Hip Hop,37,2.072754901362614,737995549,1993-05-21
651,522,Rock,26,3.198212529604778,457207292,1984-06-27
833,944,Latin,53,4.419462765628193,585319564,1988-07-19
731,140,Latin,52,3.384204256326872,614607166,1989-06-23
954,806,Latin,54,1.9436562235235455,883676545,1998-01-01
862,553,Hip Hop,13,3.9538303096294527,52789448,1971-09-03
156,346,Country,21,3.896990537654279,748539663,1993-09-20
184,343,Rock,53,2.580226696939602,787826888,1994-12-19
518,362,Electronic,24,0.2936862256988304,769070370,1994-05-16
288,339,Electronic,30,4.219673311965134,488010116,1985-06-19
46,398,Jazz,15,2.992659946635353,249411242,1977-11-26
305,724,Hip Hop,6,3.138641023675988,701515222,1992-03-25
382,800,Jazz,48,2.7681421184858164,557417056,1987-08-31
45,500,Hip Hop,49,1.553240243781312,298017723,1979-06-12
770,65,Country,37,3.8915370673303813,372358237,1981-10-19
329,80,Hip Hop,14,1.0931810566428641,210822157,1976-09-05
960,617,Latin,31,2.0417289303273103,804297443,1995-06-27
642,928,Country,34,0.6731425692728538,791851030,1995-02-03
169,756,Pop,53,4.708754893454286,988469131,2001-04-28
272,529,Blues,57,2.3845932658855364,372825432,1981-10-24
323,79,Latin,15,0.7856024844349352,111916249,1973-07-19
223,958,Pop,32,4.251759539327028,283008879,1978-12-20
589,496,Hip Hop,14,2.900206522044652,354499397,1981-03-26
38,381,Jazz,8,2.966168264846024,546467592,1987-04-26
361,463,Blues,60,1.8297538245202827,271023141,1978-08-03
438,345,Hip Hop,49,2.2507281854806345,735015466,1993-04-16
70,300,Latin,1,4.361398369369324,426232818,1983-07-05
546,97,Rock,9,3.2685868239489917,594753904,1988-11-05
171,797,Country,52,3.994215415743179,22220917,1970-09-14
229,687,Pop,44,2.784142337957576,450234469,1984-04-07
628,841,Jazz,22,0.1564540826528571,914876990,1998-12-28
272,346,Jazz,48,1.6091808762308362,762283873,1994-02-26
72,701,Classical,33,3.1563346544214834,445031183,1984-02-07
703,605,Classical,35,2.6611336313188136,272216245,1978-08-17
917,291,Country,10,4.316492495011922,500610221,1985-11-11
334,935,Hip Hop,0,1.867273116664447,951507764,2000-02-25
310,423,Pop,17,3.366918716453822,285818777,1979-01-21
946,525,Blues,55,1.2871006995500767,941226814,1999-10-29
733,556,Electronic,17,1.3823945848730812,385678770,1982-03-22
152,993,Electronic,38,4.840858096153445,740994986,1993-06-25
341,362,Classical,29,4.363502392833912,807893506,1995-08-08
35,729,Jazz,56,3.4130072235009443,831329293,1996-05-05
692,644,Blues,7,2.9693792687894547,973614116,2000-11-07
673,469,Latin,13,3.6963459997955916,100144753,1973-03-04
248,644,Hip Hop,38,4.168906825292363,873822553,1997-09-09
654,80,Blues,1,2.405356184813829,620811138,1989-09-03
16,23,Country,36,1.3118408253799236,642076365,1990-05-07
847,253,Electronic,12,3.201135823732127,281697510,1978-12-05
979,945,Electronic,31,2.835149733419877,662188786,1990-12-25
783,899,Rock,60,4.055649332825294,718286129,1992-10-05
436,906,Latin,24,4.718523938750838,263852394,1978-05-12
779,644,Pop,25,1.2240070979319861,857560853,1997-03-05
56,821,Latin,3,2.093897279091335,951273539,2000-02-22
864,284,Pop,26,3.5234977810990378,706292660,1992-05-19
929,101,Jazz,0,2.060575045705453,945475753,1999-12-17
501,156,Electronic,20,0.2643318599967437,427770852,1983-07-22
493,309,Blues,55,2.4922592688115075,561214501,1987-10-14
429,190,Hip Hop,15,0.5318981883705254,368270443,1981-09-02
897,178,Hip Hop,5,4.277998665601691,81643531,1972-08-02
490,489,Pop,0,1.0532956945075034,503367976,1985-12-13
214,365,Pop,22,0.6094447703322436,461950775,1984-08-21
400,459,Rock,5,4.760841421955949,500525948,1985-11-10
766,271,Pop,3,0.9695955246547477,94371513,1972-12-27
634,177,Electronic,20,4.608595147088019,637831404,1990-03-19
509,310,Blues,27,2.1110610393033276,524395283,1986-08-14
990,430,Pop,47,0.8809274221904168,917366750,1999-01-26
449,521,Hip Hop,42,2.6506958311718165,487290848,1985-06-10
616,498,Latin,29,4.883789376227573,473928544,1985-01-06
993,665,Country,26,2.100726696663073,571348954,1988-02-08
657,75,Blues,3,2.178369291617701,189803530,1976-01-06
913,213,Rock,51,0.9556880089637854,252459276,1977-12-31
305,726,Blues,11,4.703235209124224,795525721,1995-03-18
122,422,Classical,24,3.6480209686107963,768144825,1994-05-05
941,827,Country,39,2.266515631169415,421871906,1983-05-15
690,883,Jazz,9,3.220450576767976,72967358,1972-04-24
186,849,Latin,36,4.541548638938099,753693877,1993-11-19
268,177,Rock,59,1.661113526462814,554577225,1987-07-29
251,574,Country,13,2.611689959736112,497949027,1985-10-12
912,404,Classical,41,3.6591260116006765,886254062,1998-01-31
369,437,Hip Hop,12,2.4310422153808844,33219622,1971-01-20
237,903,Classical,17,4.742774662550914,296996002,1979-05-31
52,723,Blues,4,3.9207206241649706,713140645,1992-08-06
99,992,Hip Hop,12,3.6365090156851076,56083850,1971-10-11
400,803,Country,44,4.199122306982759,290960093,1979-03-22
631,267,Hip Hop,23,2.954229547522411,463020267,1984-09-02
614,949,Pop,23,1.4789354963094654,829351375,1996-04-12
787,9,Classical,34,4.238215151196041,429660909,1983-08-13
986,731,Hip Hop,31,3.5515688294797054,889914505,1998-03-14
695,576,Country,53,3.7405525048410384,61953238,1971-12-18
808,542,Electronic,54,1.5898160003541062,136130844,1974-04-25
43,785,Pop,33,2.5189323744886365,46932964,1971-06-27
244,645,Classical,39,3.9424488803414386,826161998,1996-03-06
286,191,Jazz,24,4.5937143360773,9198622,1970-04-17
943,130,Hip Hop,22,0.19204921891048554,352740007,1981-03-06
615,124,Country,20,0.3238225701708036,446348984,1984-02-22
576,741,Pop,49,0.7955335988221601,349071841,1981-01-22
573,366,Classical,20,4.318991369189403,879368632,1997-11-12
846,285,Rock,28,2.2291699401268565,587556472,1988-08-14
50,923,Hip Hop,49,0.3140352665876256,334605135,1980-08-08
192,49,Classical,52,1.9271109894757616,603803774,1989-02-18
959,169,Classical,59,3.542358521973301,990843636,2001-05-25
179,375,Country,54,1.8752506326100982,285406352,1979-01-17
311,664,Electronic,41,4.837722741283631,808581714,1995-08-16
625,999,Rock,42,1.5928322145383134,428047859,1983-07-26
957,681,Pop,35,0.6624986858517651,172552384,1975-06-20
197,965,Latin,16,2.2690764407919506,827971410,1996-03-27
594,855,Blues,50,4.374651114914091,403020854,1982-10-09
976,458,Hip Hop,14,1.6542719042721425,225298050,1977-02-20
457,999,Country,4,0.9552523665210189,568712439,1988-01-09
192,340,Electronic,6,1.422928974767006,476770227,1985-02-08
295,950,Blues,57,2.8700585339142655,930158161,1999-06-23
363,202,Country,13,4.823218173919406,212710954,1976-09-27
31,872,Blues,10,4.502068391978477,546529597,1987-04-27
212,49,Country,34,0.3816546867327625,817214338,1995-11-24
179,600,Latin,48,2.4028956751764117,827102991,1996-03-17
183,419,Hip Hop,56,1.0967302293724879,514459373,1986-04-21
85,948,Rock,39,1.2160687560663619,556211637,1987-08-17
284,107,Classical,60,0.19816185815829168,841030531,1996-08-25
890,320,Electronic,45,4.536469407983135,567928385,1987-12-30
271,680,Jazz,23,1.9391312353971406,277789591,1978-10-20
819,684,Latin,29,4.1751157000390045,287088532,1979-02-05
261,169,Country,40,1.7668440256557927,520623490,1986-07-01
840,256,Blues,13,1.6803054670743522,463636909,1984-09-09
698,91,Classical,54,0.05527180043491675,518680964,1986-06-09
501,900,Country,10,1.6975776914983143,821418117,1996-01-11
492,115,Jazz,58,1.8425283221618987,362246686,1981-06-24
571,269,Hip Hop,5,3.070948421009461,52367811,1971-08-29
933,819,Electronic,38,2.234986985236254,229703989,1977-04-12
180,153,Classical,11,2.903313180295371,650288591,1990-08-10
715,617,Jazz,38,3.1198046250063776,266425860,1978-06-11
265,62,Classical,6,1.753414255773062,605559462,1989-03-10
53,181,Classical,52,1.841444514563938,774947760,1994-07-23
486,934,Country,17,0.9804608337085208,313330987,1979-12-06
882,449,Latin,3,4.240556695392717,648484743,1990-07-20
867,809,Jazz,11,2.399555794087357,127403595,1974-01-14
631,962,Country,13,2.015370000094841,798644682,1995-04-23
108,661,Hip Hop,16,1.027576061945853,518051484,1986-06-01
750,692,Blues,54,4.196058167910236,96031743,1973-01-16
499,383,Hip Hop,50,2.4142282067307255,573951089,1988-03-09
363,456,Rock,13,0.36885097578270354,125573684,1973-12-24
98,117,Electronic,53,0.11667251947894364,666256336,1991-02-11
420,529,Pop,9,2.5262320073253983,653661007,1990-09-18
126,95,Rock,56,1.5408007073616092,731139970,1993-03-02
603,594,Rock,58,3.5655227574866917,452105266,1984-04-29
906,763,Country,15,2.9472875806994963,31757507,1971-01-03
279,362,Rock,18,3.722228824590484,160515866,1975-02-01
639,674,Classical,46,3.7317083489932013,665009460,1991-01-27
901,718,Country,29,4.108570964776935,863238708,1997-05-09
292,470,Latin,16,3.312170849908812,625938217,1989-11-01
22,626,Electronic,0,4.257515640657343,372144937,1981-10-16
200,529,Latin,31,1.772615088341916,861693573,1997-04-22
814,92,Jazz,6,4.419600475189274,572449224,1988-02-21
138,106,Pop,58,3.597203943581075,495159490,1985-09-09
794,56,Latin,57,4.756296860776909,731019496,1993-03-01
823,695,Latin,55,1.1828758017726342,122292054,1973-11-16
58,456,Pop,7,3.5007509964957553,519786545,1986-06-21
87,624,Classical,50,3.5030719420885674,683142000,1991-08-25
757,945,Rock,24,2.5783887616085392,309687425,1979-10-25
162,355,Blues,60,1.2366810103474717,491497055,1985-07-29
982,888,Classical,20,0.292268845822527,495025207,1985-09-08
54,929,Blues,49,3.3935052100494145,834543198,1996-06-11
336,466,Electronic,59,2.2198879267335854,845807807,1996-10-20
933,979,Rock,29,2.6127811771002363,513325567,1986-04-07
167,23,Blues,7,0.33886134630675024,848957002,1996-11-25
191,951,Jazz,57,2.4687549426790985,820716877,1996-01-03
87,783,Rock,27,0.739233772904585,884731825,1998-01-13
410,43,Latin,56,1.6766758008970073,498223023,1985-10-15
505,505,Hip Hop,18,4.582902734442053,796277484,1995-03-26
545,493,Rock,52,4.470499550133045,643435405,1990-05-22
468,383,Rock,56,4.6247478806701166,387256730,1982-04-09
638,800,Pop,1,2.806353478884021,146172049,1974-08-19
831,157,Blues,55,2.4392682122251994,54036825,1971-09-18
487,367,Electronic,55,3.7042464649590077,162755641,1975-02-27
603,450,Latin,15,0.34059059699554417,517352330,1986-05-24
253,430,Classical,42,4.270632135290503,233983362,1977-05-31
551,218,Rock,17,2.8928219751952478,795283139,1995-03-15
457,189,Country,42,0.16751235043472035,983033296,2001-02-24
808,400,Electronic,45,3.905414774690713,478426232,1985-02-28
323,898,Country,39,2.040244134273859,211223450,1976-09-10
852,132,Country,39,2.723340073032869,7907386,1970-04-02
136,266,Jazz,57,3.8156625905177903,196694852,1976-03-26
447,209,Pop,49,2.98450687966783,456160397,1984-06-15
410,238,Hip Hop,8,1.0655749090317075,19342994,1970-08-12
77,537,Rock,25,3.0350652735085037,87354056,1972-10-07
363,62,Hip Hop,6,2.555989149859068,306763525,1979-09-21
293,821,Latin,37,0.5707853271056107,165213888,1975-03-27
527,599,Classical,46,1.718769518420296,941487099,1999-11-01
27,715,Country,21,3.298519113843392,827655901,1996-03-24
710,924,Classical,14,0.44576839771237997,274989216,1978-09-18
549,701,Hip Hop,3,4.419445085406808,164144150,1975-03-15
109,356,Pop,11,4.592508727777044,918391135,1999-02-07
140,901,Electronic,45,3.6953733226722454,736792703,1993-05-07
422,780,Country,27,0.46340407081517265,477396882,1985-02-16
284,713,Electronic,6,3.253095994141122,639340830,1990-04-05
586,743,Rock,8,2.5595917893640294,708634258,1992-06-15
567,975,Latin,16,4.155021681372448,665547761,1991-02-02
436,890,Electronic,16,4.70569584738193,718208146,1992-10-04
131,293,Electronic,52,4.819775335993657,243383701,1977-09-17
790,582,Pop,22,3.145281969026947,592872841,1988-10-14
327,830,Country,9,4.864517966038838,589467551,1988-09-05
399,922,Blues,46,3.4894390681114293,634232565,1990-02-05
950,874,Country,50,0.9463120163007221,533887802,1986-12-01
926,879,Blues,11,1.6752895973722755,410716589,1983-01-06
706,496,Country,7,0.6037682487041152,152645687,1974-11-02
346,615,Hip Hop,54,3.149195382107584,683989171,1991-09-04
481,293,Country,1,3.914814376283951,744012285,1993-07-30
486,407,Blues,34,1.7087775740689777,807205478,1995-07-31
445,751,Hip Hop,52,2.887807703479293,549062711,1987-05-26
944,227,Rock,5,0.7424577337934635,910791512,1998-11-11
568,195,Hip Hop,60,1.8581653231031607,380414359,1982-01-20
378,154,Rock,6,2.680426293387113,659771307,1990-11-27
85,323,Pop,5,1.4679832959065275,570327792,1988-01-27
891,881,Jazz,53,2.3591539033881155,810360578,1995-09-05
994,947,Country,14,3.899869326535677,376527071,1981-12-06
27,506,Jazz,23,0.24645328901353458,452894933,1984-05-08
54,17,Rock,2,1.776872588444327,96032114,1973-01-16
455,301,Jazz,29,0.08832773358000867,931762155,1999-07-12
335,197,Classical,36,3.1940465160471443,93592964,1972-12-18
575,48,Pop,0,2.5184448817847334,170099624,1975-05-23
